PMX Bone Weight
1.097577,10.65679,1.222486,0.4298151,0.3083927,0.8486182,qz_4_9,qz_4_10,,,0.9298572,0.07014281,0,0,False,0,0,0,0,0,0,0,0,0
1.034797,11.05412,1.118267,0.3982556,0.2818175,0.8729094,qz_3_9,qz_3_10,,,0.9335954,0.06640458,0,0,False,0,0,0,0,0,0,0,0,0
0.9019453,10.85256,1.253879,0.2826427,0.3001028,0.9110714,qz_4_9,qz_4_10,,,0.5845162,0.4154838,0,0,False,0,0,0,0,0,0,0,0,0
0.9268894,10.65683,1.307601,0.3023066,0.2967575,0.9058396,qz_4_9,qz_4_10,,,0.5851361,0.4148639,0,0,False,0,0,0,0,0,0,0,0,0
0.9737025,10.2841,1.423057,0.3066572,0.3318474,0.8920978,qz_5_9,qz_5_10,,,0.5587752,0.4412248,0,0,False,0,0,0,0,0,0,0,0,0
1.165738,10.28327,1.33627,0.4004481,0.3469816,0.8480831,qz_5_9,qz_5_10,,,0.9126493,0.08735073,0,0,False,0,0,0,0,0,0,0,0,0
1.792673,10.65469,0.8098561,0.6310547,0.3295775,0.7022452,qz_4_8,qz_4_7,,,0.5264704,0.4735296,0,0,False,0,0,0,0,0,0,0,0,0
1.474878,10.65679,1.027656,0.4649933,0.3310451,0.8210908,qz_4_8,qz_4_9,,,0.7152579,0.2847421,0,0,False,0,0,0,0,0,0,0,0,0
1.545337,10.28714,1.156697,0.4802727,0.3723243,0.7941743,qz_5_8,qz_5_9,,,0.6442907,0.3557093,0,0,False,0,0,0,0,0,0,0,0,0
1.863672,10.29051,0.9360271,0.6761386,0.3615852,0.6419442,qz_5_8,qz_5_7,,,0.6415007,0.3584993,0,0,False,0,0,0,0,0,0,0,0,0
1.724981,11.06495,0.6968569,0.6501257,0.269416,0.7104586,qz_3_7,qz_3_8,,,0.5678906,0.4321094,0,0,False,0,0,0,0,0,0,0,0,0
1.406424,11.05936,0.9158238,0.5136922,0.2499202,0.8207679,qz_3_8,qz_3_9,,,0.7591522,0.2408478,0,0,False,0,0,0,0,0,0,0,0,0
2.012191,10.6591,0.5312546,0.8546789,0.290342,0.4303785,qz_4_7,qz_4_6,,,0.7911298,0.2088702,0,0,False,0,0,0,0,0,0,0,0,0
1.943487,11.06469,0.4124246,0.8554591,0.2604066,0.4476357,qz_4_7,qz_4_6,,,0.5253392,0.4746608,0,0,False,0,0,0,0,0,0,0,0,0
1.31015,11.69997,0.8310959,0.4941789,0.1918216,0.8479337,qz_2_8,qz_2_9,,,0.7473682,0.2526318,0,0,False,0,0,0,0,0,0,0,0,0
1.359962,11.43535,0.8544811,0.5815858,0.2054723,0.7871079,qz_3_8,qz_3_9,,,0.8003298,0.1996702,0,0,False,0,0,0,0,0,0,0,0,0
1.346205,11.70137,0.798483,0.6440465,0.1847148,0.7423508,qz_2_8,qz_2_9,,,0.8562936,0.1437064,0,0,False,0,0,0,0,0,0,0,0,0
1.600248,11.99733,0.5064061,0.7328872,0.2050058,0.6487285,qz_2_7,qz_2_8,,,0.8097177,0.1902823,0,0,False,0,0,0,0,0,0,0,0,0
1.556802,12.28729,0.4536902,0.7689859,0.2863286,0.5715562,qz_1_7,qz_1_8,,,0.8007251,0.1992749,0,0,False,0,0,0,0,0,0,0,0,0
1.270628,12.29519,0.7118856,0.5769258,0.2623712,0.7735101,qz_1_8,qz_1_9,,,0.8658099,0.1341901,0,0,False,0,0,0,0,0,0,0,0,0
1.326625,11.98981,0.7563005,0.5588047,0.1927414,0.8065902,qz_2_8,qz_2_9,,,0.9180651,0.08193493,0,0,False,0,0,0,0,0,0,0,0,0
1.630803,11.71226,0.5480965,0.734014,0.2122168,0.6451257,qz_2_7,qz_2_8,,,0.7270315,0.2729685,0,0,False,0,0,0,0,0,0,0,0,0
1.662722,11.44279,0.6074738,0.6953532,0.2430778,0.6763115,qz_3_7,qz_3_8,,,0.6929798,0.3070202,0,0,False,0,0,0,0,0,0,0,0,0
1.887979,11.4408,0.3224619,0.8665914,0.2279028,0.4439363,qz_3_6,qz_3_7,,,0.57895,0.42105,0,0,False,0,0,0,0,0,0,0,0,0
1.847793,11.7252,0.249084,0.9138228,0.2323122,0.3331046,qz_2_6,qz_2_7,,,0.6361654,0.3638346,0,0,False,0,0,0,0,0,0,0,0,0
1.798314,12.02101,0.1823106,0.9044017,0.2377129,0.3543304,qz_2_6,qz_2_7,,,0.801483,0.198517,0,0,False,0,0,0,0,0,0,0,0,0
1.835402,12.02354,-0.1491587,0.9745528,0.2217536,0.03274388,qz_2_5,qz_2_6,,,0.612352,0.387648,0,0,False,0,0,0,0,0,0,0,0,0
1.952877,11.4341,0.007579207,0.9753824,0.2073437,0.07508158,qz_3_6,qz_3_5,,,0.658029,0.341971,0,0,False,0,0,0,0,0,0,0,0,0
1.896016,11.7141,-0.06913927,0.9790457,0.2012445,0.03114347,qz_2_6,qz_2_5,,,0.6059797,0.3940203,0,0,False,0,0,0,0,0,0,0,0,0
1.465596,12.6153,0.3830623,0.7780591,0.3295466,0.5348112,qz_0_7,qz_0_8,,,0.7643092,0.2356908,0,0,False,0,0,0,0,0,0,0,0,0
1.744883,12.29465,-0.5322348,0.9287469,0.1751783,-0.326713,qz_1_5,qz_1_4,,,0.598743,0.401257,0,0,False,0,0,0,0,0,0,0,0,0
1.621077,12.28698,-0.7465682,0.7722453,0.09368524,-0.6283789,qz_1_4,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.51361,12.58071,-0.8309693,0.7781668,0.1398341,-0.6122929,qz_0_4,qz_0_3,,,0.8886604,0.1113396,0,0,False,0,0,0,0,0,0,0,0,0
1.664474,12.58973,-0.6020448,0.9179975,0.2217208,-0.3288161,qz_0_5,qz_0_4,,,0.5092635,0.4907365,0,0,False,0,0,0,0,0,0,0,0,0
1.709983,12.01072,-0.6736057,0.7951097,0.05393952,-0.604062,qz_2_4,qz_2_5,,,0.8741456,0.1258544,0,0,False,0,0,0,0,0,0,0,0,0
1.81091,12.0122,-0.4581037,0.9614331,0.1557882,-0.226663,qz_2_5,qz_2_4,,,0.6897323,0.3102677,0,0,False,0,0,0,0,0,0,0,0,0
2.217553,10.28835,0.2821461,0.8567184,0.3905486,0.3369057,qz_5_6,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.107895,10.65674,0.1966099,0.9423674,0.2804768,0.1824178,qz_4_6,qz_4_5,,,0.9856153,0.01438469,0,0,False,0,0,0,0,0,0,0,0,0
2.083173,10.29123,0.6466767,0.8515837,0.3279772,0.408945,qz_5_7,qz_5_6,,,0.9182655,0.08173448,0,0,False,0,0,0,0,0,0,0,0,0
1.181859,13.17893,-1.021912,0.6587567,0.2091339,-0.7227049,上半身,上半身,,,0.5976654,0.4023346,0,0,False,0,0,0,0,0,0,0,0,0
1.267632,12.82422,-1.033806,0.6582994,0.1233313,-0.7425841,qz_0_3,qz_0_4,,,0.935965,0.064035,0,0,False,0,0,0,0,0,0,0,0,0
1.180983,13.00587,-1.074371,0.6745133,0.1950995,-0.7120167,上半身,上半身,,,0.7261463,0.2738537,0,0,False,0,0,0,0,0,0,0,0,0
1.509184,12.28222,-0.858954,0.6394307,-0.01897421,-0.7686145,qz_1_4,qz_1_3,,,0.6747749,0.3252251,0,0,False,0,0,0,0,0,0,0,0,0
1.375024,12.58505,-0.9694834,0.6522983,0.05442018,-0.7560061,qz_0_3,qz_0_4,,,0.6335615,0.3664385,0,0,False,0,0,0,0,0,0,0,0,0
1.873479,11.44364,-0.4427546,0.9054461,0.1133802,-0.4090382,qz_3_5,qz_3_4,,,0.6090766,0.3909234,0,0,False,0,0,0,0,0,0,0,0,0
1.78204,11.70395,-0.5937524,0.836612,0.03898799,-0.5464062,qz_2_4,qz_2_5,,,0.666469,0.333531,0,0,False,0,0,0,0,0,0,0,0,0
1.878992,11.7075,-0.37262,0.96163,0.1441262,-0.2334417,qz_2_5,qz_2_4,,,0.9070699,0.09293008,0,0,False,0,0,0,0,0,0,0,0,0
1.935409,11.44381,-0.3045202,0.9608583,0.1514019,-0.232009,qz_3_5,qz_3_4,,,0.9428313,0.05716872,0,0,False,0,0,0,0,0,0,0,0,0
2.126282,10.65977,0.05812974,0.8909343,0.3841096,0.2422718,qz_4_6,qz_4_5,,,0.6572671,0.3427329,0,0,False,0,0,0,0,0,0,0,0,0
2.018277,11.07184,-0.2132766,0.9634101,0.2480572,-0.1015298,qz_4_5,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.028938,11.06623,0.09852024,0.9636371,0.2245663,0.1448222,qz_4_6,qz_4_5,,,0.7296767,0.2703233,0,0,False,0,0,0,0,0,0,0,0,0
1.227845,11.43534,0.9382879,0.4427007,0.2128099,0.8710499,qz_3_9,qz_3_8,,,0.5353279,0.4646721,0,0,False,0,0,0,0,0,0,0,0,0
1.001042,13.69851,-1.00956,0.7112253,0.2807075,-0.6444856,上半身,上半身2,上半身,上半身,0.6755322,0.2008545,0.1236133,0,False,0,0,0,0,0,0,0,0,0
1.131793,13.70991,-0.8035136,0.8536671,0.4256762,-0.3000867,上半身,上半身2,上半身,上半身,0.6640675,0.2020478,0.1338847,0,False,0,0,0,0,0,0,0,0,0
1.236566,9.8906,1.466783,0.3687498,0.355639,0.858804,qz_6_9,qz_6_10,,,0.8726197,0.1273803,0,0,False,0,0,0,0,0,0,0,0,0
1.022471,9.890742,1.550878,0.2399482,0.3440965,0.9077567,qz_6_9,qz_6_10,,,0.5159594,0.4840406,0,0,False,0,0,0,0,0,0,0,0,0
1.945426,9.890409,1.083096,0.6205583,0.3914316,0.6794765,qz_6_8,qz_6_7,,,0.7869942,0.2130058,0,0,False,0,0,0,0,0,0,0,0,0
1.621382,9.891013,1.29461,0.4419394,0.3726934,0.815959,qz_6_8,qz_6_9,,,0.5554187,0.4445813,0,0,False,0,0,0,0,0,0,0,0,0
2.290119,9.886126,0.5118079,0.8168257,0.3928894,0.4224144,qz_6_6,qz_6_7,,,0.6004643,0.3995357,0,0,False,0,0,0,0,0,0,0,0,0
2.158643,9.888159,0.8076352,0.7929182,0.3785656,0.4774604,qz_6_7,qz_6_8,,,0.8954384,0.1045616,0,0,False,0,0,0,0,0,0,0,0,0
1.62921,12.01647,-0.7444735,0.6968796,0.02878751,-0.71661,qz_2_4,qz_2_3,,,0.949574,0.05042601,0,0,False,0,0,0,0,0,0,0,0,0
0.6577058,13.6292,-1.261009,0.4097982,0.2526228,-0.8764968,上半身,上半身2,上半身,上半身,0.7119249,0.1485618,0.1395132,0,False,0,0,0,0,0,0,0,0,0
0.5986367,13.69178,-1.269063,0.3948873,0.2258946,-0.8905251,上半身,上半身2,上半身,上半身,0.6976836,0.1891079,0.1132084,0,False,0,0,0,0,0,0,0,0,0
0.6971967,13.69015,-1.228087,0.4039863,0.1988042,-0.892901,上半身,上半身2,上半身,上半身,0.6922866,0.1935302,0.1141833,0,False,0,0,0,0,0,0,0,0,0
0.7105634,13.61068,-1.23801,0.4269603,0.2712526,-0.8626279,上半身,上半身,上半身2,上半身,0.7041428,0.1529107,0.1429465,0,False,0,0,0,0,0,0,0,0,0
0.7563844,13.83906,-1.167269,0.4441596,0.1895625,-0.8756644,上半身,上半身2,上半身,上半身,0.6352941,0.3102312,0.05447471,0,False,0,0,0,0,0,0,0,0,0
0.6706645,13.8379,-1.20477,0.3903289,0.1529317,-0.9078849,上半身,上半身2,上半身,上半身,0.6430457,0.3026474,0.05430686,0,False,0,0,0,0,0,0,0,0,0
0.6496618,13.97054,-1.204068,0.42622,0.06285761,-0.902433,上半身,上半身2,上半身,上半身,0.5566254,0.4198303,0.02354431,0,False,0,0,0,0,0,0,0,0,0
0.7375338,13.90303,-1.161993,0.5882218,0.2401156,-0.77223,上半身,上半身2,上半身,上半身,0.5961547,0.3661707,0.03767452,0,False,0,0,0,0,0,0,0,0,0
0.8069599,13.83825,-1.141086,0.5822701,0.2587073,-0.7707343,上半身,上半身2,上半身,上半身,0.6360723,0.3077592,0.05616846,0,False,0,0,0,0,0,0,0,0,0
0.9113107,13.72789,-1.091148,0.6358578,0.1688498,-0.7531098,上半身,上半身2,上半身,上半身,0.6693828,0.2249943,0.1056229,0,False,0,0,0,0,0,0,0,0,0
0.9029802,13.6841,-1.094203,0.6034938,0.1382989,-0.7852823,上半身,上半身2,上半身,上半身,0.682063,0.1947967,0.1231403,0,False,0,0,0,0,0,0,0,0,0
0.9762605,13.74629,-1.00849,0.7295372,0.3688073,-0.5759829,上半身,上半身2,上半身,上半身,0.6610666,0.238056,0.1008774,0,False,0,0,0,0,0,0,0,0,0
1.250508,13.52906,-0.6144699,0.8772363,0.4677623,-0.1079572,上半身,上半身,上半身2,上半身,0.6173248,0.2908325,0.09184265,0,False,0,0,0,0,0,0,0,0,0
1.425205,13.20169,-0.3870989,0.8770134,0.4715126,0.09232099,上半身,上半身,,,0.668162,0.331838,0,0,False,0,0,0,0,0,0,0,0,0
1.46399,13.10893,-0.2400628,0.8906016,0.4470126,0.08371528,上半身,上半身,,,0.7642939,0.2357061,0,0,False,0,0,0,0,0,0,0,0,0
1.518565,12.83109,0.1361979,0.8175038,0.4110771,0.4033647,qz_0_7,qz_0_6,,,0.6027849,0.3972151,0,0,False,0,0,0,0,0,0,0,0,0
1.098714,13.169,-1.105018,0.5624065,0.1515353,-0.8128566,上半身,上半身,,,0.5921874,0.4078126,0,0,False,0,0,0,0,0,0,0,0,0
0.7968153,13.68908,-1.183286,0.5005214,0.2252296,-0.8359128,上半身,上半身2,上半身,上半身,0.6862593,0.1981842,0.1155566,0,False,0,0,0,0,0,0,0,0,0
0.8681599,13.58283,-1.156697,0.6805179,0.2563658,-0.6864196,上半身,上半身,上半身2,上半身,0.6876526,0.1790619,0.1332855,0,False,0,0,0,0,0,0,0,0,0
-1.578686,12.84023,-0.03367152,-0.9064745,0.3746628,0.1947601,qz_0_16,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.479471,13.04979,-0.09310099,-0.8423555,0.4946507,0.2139102,上半身,上半身,,,0.8136263,0.1863737,0,0,False,0,0,0,0,0,0,0,0,0
-1.509351,13.04147,-0.4274823,-0.9117121,0.4108294,-0.0002238718,上半身,上半身,,,0.7994049,0.2005951,0,0,False,0,0,0,0,0,0,0,0,0
-1.602174,12.82971,-0.3742652,-0.9250051,0.3778037,-0.04037115,qz_0_17,qz_0_16,,,0.9933565,0.006643474,0,0,False,0,0,0,0,0,0,0,0,0
-1.655693,12.60497,0.03619354,-0.9156873,0.325716,0.2354267,qz_0_16,qz_0_15,,,0.8919419,0.1080581,0,0,False,0,0,0,0,0,0,0,0,0
-1.688943,12.59701,-0.3133953,-0.952184,0.3048769,-0.01988599,qz_0_17,qz_0_16,,,0.8091383,0.1908617,0,0,False,0,0,0,0,0,0,0,0,0
-1.770999,12.30069,-0.2325261,-0.9696738,0.2443064,0.006843574,qz_1_17,qz_1_16,,,0.7070202,0.2929798,0,0,False,0,0,0,0,0,0,0,0,0
-1.731887,12.29903,0.1131581,-0.9132726,0.2944989,0.2814307,qz_1_16,qz_1_15,,,0.8494726,0.1505274,0,0,False,0,0,0,0,0,0,0,0,0
-1.480052,13.02748,-0.6965597,-0.8984936,0.3592852,-0.2522363,上半身,上半身,,,0.7810636,0.2189364,0,0,False,0,0,0,0,0,0,0,0,0
-1.577526,12.82172,-0.6527707,-0.8860341,0.2860739,-0.364836,qz_0_18,qz_0_17,,,0.6844169,0.3155831,0,0,False,0,0,0,0,0,0,0,0,0
-1.329061,13.01755,-0.9322408,-0.7548244,0.1937452,-0.62666,上半身,上半身,,,0.7494774,0.2505226,0,0,False,0,0,0,0,0,0,0,0,0
-1.413037,12.81613,-0.8879435,-0.7552787,0.1727468,-0.6322282,qz_0_18,qz_0_19,,,0.641488,0.358512,0,0,False,0,0,0,0,0,0,0,0,0
-1.097577,10.65679,1.222486,-0.4298153,0.3083931,0.8486179,qz_4_13,qz_4_12,,,0.9230015,0.07699847,0,0,False,0,0,0,0,0,0,0,0,0
-0.9268898,10.65683,1.307601,-0.302307,0.2967581,0.9058393,qz_4_13,qz_4_12,,,0.5795654,0.4204346,0,0,False,0,0,0,0,0,0,0,0,0
-0.9019457,10.85256,1.253878,-0.2826431,0.3001028,0.9110713,qz_4_13,qz_4_12,,,0.5787812,0.4212188,0,0,False,0,0,0,0,0,0,0,0,0
-1.165738,10.28327,1.33627,-0.4004484,0.3469817,0.8480829,qz_5_13,qz_5_12,,,0.886754,0.113246,0,0,False,0,0,0,0,0,0,0,0,0
-0.9737028,10.2841,1.423057,-0.3071782,0.3317387,0.891959,qz_5_13,qz_5_12,,,0.5377879,0.4622121,0,0,False,0,0,0,0,0,0,0,0,0
-1.545338,10.28714,1.156697,-0.4803632,0.3722507,0.7941541,qz_5_14,qz_5_13,,,0.6103183,0.3896817,0,0,False,0,0,0,0,0,0,0,0,0
-1.474878,10.65679,1.027656,-0.4649934,0.3310452,0.8210908,qz_4_14,qz_4_13,,,0.7062634,0.2937366,0,0,False,0,0,0,0,0,0,0,0,0
-1.792673,10.65469,0.8098556,-0.6310556,0.3295774,0.7022445,qz_4_14,qz_4_15,,,0.5361292,0.4638708,0,0,False,0,0,0,0,0,0,0,0,0
-1.863672,10.29051,0.9360266,-0.6780091,0.3609971,0.6403005,qz_5_14,qz_5_15,,,0.6791694,0.3208306,0,0,False,0,0,0,0,0,0,0,0,0
-1.406424,11.05936,0.9158235,-0.5136924,0.2499204,0.8207678,qz_3_14,qz_3_13,,,0.7750208,0.2249792,0,0,False,0,0,0,0,0,0,0,0,0
-1.724981,11.06495,0.6968565,-0.6501266,0.2694161,0.7104577,qz_3_15,qz_3_14,,,0.584549,0.415451,0,0,False,0,0,0,0,0,0,0,0,0
-1.943485,11.06469,0.4124242,-0.8554593,0.2604061,0.4476358,qz_4_15,qz_4_16,,,0.5331556,0.4668444,0,0,False,0,0,0,0,0,0,0,0,0
-2.01219,10.6591,0.5312544,-0.8566368,0.286899,0.4287914,qz_4_15,qz_4_16,,,0.7983057,0.2016943,0,0,False,0,0,0,0,0,0,0,0,0
-1.662722,11.44279,0.6074733,-0.6953535,0.2430786,0.6763107,qz_3_15,qz_3_14,,,0.7112101,0.2887899,0,0,False,0,0,0,0,0,0,0,0,0
-1.359963,11.43535,0.8544807,-0.5815861,0.2054727,0.7871075,qz_3_14,qz_3_13,,,0.8172343,0.1827657,0,0,False,0,0,0,0,0,0,0,0,0
-1.346205,11.70137,0.7984823,-0.6440473,0.184716,0.7423497,qz_2_14,qz_2_13,,,0.893018,0.106982,0,0,False,0,0,0,0,0,0,0,0,0
-1.630802,11.71226,0.5480959,-0.7340139,0.2122175,0.6451257,qz_2_15,qz_2_14,,,0.7655366,0.2344634,0,0,False,0,0,0,0,0,0,0,0,0
-1.270629,12.29519,0.7118844,-0.5769263,0.2623729,0.7735093,qz_1_14,qz_1_13,,,0.9108587,0.08914131,0,0,False,0,0,0,0,0,0,0,0,0
-1.556803,12.28729,0.4536889,-0.7689855,0.2863306,0.5715557,qz_1_15,qz_1_14,,,0.8480858,0.1519142,0,0,False,0,0,0,0,0,0,0,0,0
-1.600248,11.99733,0.5064052,-0.7328876,0.2050056,0.6487284,qz_2_15,qz_2_14,,,0.8503101,0.1496899,0,0,False,0,0,0,0,0,0,0,0,0
-1.326625,11.98981,0.7562997,-0.5588051,0.1927418,0.8065898,qz_2_14,qz_2_13,,,0.9568524,0.04314762,0,0,False,0,0,0,0,0,0,0,0,0
-1.887979,11.4408,0.3224615,-0.8665914,0.2279027,0.4439366,qz_3_16,qz_3_15,,,0.5917876,0.4082124,0,0,False,0,0,0,0,0,0,0,0,0
-1.847793,11.7252,0.2490833,-0.9138224,0.2323131,0.3331053,qz_2_16,qz_2_15,,,0.6627501,0.3372499,0,0,False,0,0,0,0,0,0,0,0,0
-1.798314,12.02101,0.1823097,-0.9044015,0.237713,0.3543306,qz_2_16,qz_2_15,,,0.8297768,0.1702232,0,0,False,0,0,0,0,0,0,0,0,0
-1.835402,12.02354,-0.1491598,-0.9745665,0.2217599,0.03228765,qz_2_17,qz_2_16,,,0.6123512,0.3876488,0,0,False,0,0,0,0,0,0,0,0,0
-1.952877,11.4341,0.007578679,-0.9760737,0.2049338,0.07267462,qz_3_16,qz_3_17,,,0.6580304,0.3419696,0,0,False,0,0,0,0,0,0,0,0,0
-1.896016,11.7141,-0.06913995,-0.9790456,0.2012447,0.03114325,qz_2_16,qz_2_17,,,0.6059804,0.3940196,0,0,False,0,0,0,0,0,0,0,0,0
-1.465596,12.6153,0.3830595,-0.7780608,0.3295476,0.5348081,qz_0_15,qz_0_14,,,0.7983475,0.2016525,0,0,False,0,0,0,0,0,0,0,0,0
-1.513609,12.5807,-0.8309723,-0.7717942,0.1295925,-0.6225264,qz_0_18,qz_0_19,,,0.9180147,0.08198529,0,0,False,0,0,0,0,0,0,0,0,0
-1.621077,12.28697,-0.7465696,-0.7772053,0.1082775,-0.6198612,qz_1_18,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.744883,12.29465,-0.5322365,-0.9283845,0.1748127,-0.3279369,qz_1_17,qz_1_18,,,0.6219557,0.3780443,0,0,False,0,0,0,0,0,0,0,0,0
-1.664472,12.58973,-0.602048,-0.9179963,0.2217222,-0.3288188,qz_0_17,qz_0_18,,,0.526917,0.473083,0,0,False,0,0,0,0,0,0,0,0,0
-1.706114,12.01311,-0.6785803,-0.8351763,0.07650585,-0.5446348,qz_2_18,qz_2_17,,,0.8697893,0.1302107,0,0,False,0,0,0,0,0,0,0,0,0
-1.81091,12.0122,-0.4581048,-0.9666299,0.1621043,-0.198365,qz_2_17,qz_2_18,,,0.7087917,0.2912083,0,0,False,0,0,0,0,0,0,0,0,0
-2.106802,10.65674,0.1966098,-0.9427409,0.281152,0.1794236,qz_4_16,qz_4_17,,,0.9856191,0.01438087,0,0,False,0,0,0,0,0,0,0,0,0
-2.079416,10.29123,0.6466765,-0.8503761,0.3290776,0.4105707,qz_5_15,qz_5_16,,,0.9517008,0.04829919,0,0,False,0,0,0,0,0,0,0,0,0
-1.26763,12.82421,-1.033809,-0.635368,0.09862259,-0.7658857,qz_0_19,qz_0_18,,,0.9100493,0.08995068,0,0,False,0,0,0,0,0,0,0,0,0
-1.149157,13.00855,-1.110581,-0.560971,0.08788901,-0.8231567,上半身,上半身,,,0.7192035,0.2807965,0,0,False,0,0,0,0,0,0,0,0,0
-1.375021,12.58504,-0.9585931,-0.679697,0.08717135,-0.7282946,qz_0_19,qz_0_18,,,0.5841344,0.4158656,0,0,False,0,0,0,0,0,0,0,0,0
-1.509183,12.28222,-0.8697731,-0.728065,0.08360447,-0.6803906,qz_1_18,qz_1_19,,,0.691744,0.308256,0,0,False,0,0,0,0,0,0,0,0,0
-1.878992,11.7075,-0.3726207,-0.9539299,0.1365133,-0.2671732,qz_2_17,qz_2_18,,,0.9260357,0.0739643,0,0,False,0,0,0,0,0,0,0,0,0
-1.781532,11.70395,-0.5846598,-0.8257176,0.03645004,-0.5629047,qz_2_18,qz_2_17,,,0.6282083,0.3717917,0,0,False,0,0,0,0,0,0,0,0,0
-1.873479,11.44364,-0.442755,-0.8776829,0.0657508,-0.4747094,qz_3_17,qz_3_18,,,0.6177063,0.3822937,0,0,False,0,0,0,0,0,0,0,0,0
-1.935409,11.44381,-0.3045206,-0.9619329,0.1439384,-0.2323069,qz_3_17,qz_3_18,,,0.9516521,0.04834789,0,0,False,0,0,0,0,0,0,0,0,0
-2.012378,11.07184,-0.2132771,-0.9698898,0.2425053,-0.02246715,qz_4_17,qz_4_18,,,0.9969942,0.003005803,0,0,False,0,0,0,0,0,0,0,0,0
-2.125243,10.65828,0.05790129,-0.8810802,0.4012661,0.250366,qz_4_16,qz_4_17,,,0.6568152,0.3431848,0,0,False,0,0,0,0,0,0,0,0,0
-2.028938,11.06623,0.09851978,-0.9653946,0.2219553,0.1369265,qz_4_16,qz_4_17,,,0.7296786,0.2703214,0,0,False,0,0,0,0,0,0,0,0,0
